1.48499	1.206125e-004
5.62165	0.00116373
10.0806	0.00176605
14.0419	0.00216785
18.2083	0.00501458
21.9061	0.00942433
25.5761	0.0121507
29.3852	0.013314
32.8588	0.0141164
36.333	0.014959
39.8119	0.0160821
42.9612	0.0172052
45.9463	0.0183682
49.4173	0.0190104
52.3773	0.0186504
55.1687	0.0180499
58.1116	0.0166478
60.7111	0.014404
63.48	0.0124408
66.0966	0.011239
68.7179	0.0103178
71.187	0.0101581
73.6481	0.00951745
76.1052	0.0086363
78.4069	0.00831623
80.545	0.00807629
82.8381	0.00723518
84.8062	0.00667455
86.949	0.00671517
89.0918	0.00675578
91.0684	0.0067162
93.0491	0.0069171
95.0324	0.00727831
96.8555	0.00792005
98.8362	0.00812095
100.485	0.00820152
102.124	0.00764081
103.762	0.00704002
105.566	0.00651943
107.194	0.00535751
108.828	0.00447616
110.297	0.00367492
112.592	0.00295406
115.388	0.00259404
118.189	0.00259474
120.988	0.0024752
123.468	0.00295678
125.959	0.00411973
128.318	0.00732673
130.836	0.0100929
132.988	0.0107347
135.125	0.0104146
137.726	0.00825093
140.498	0.0064881
143.141	0.00688956
145.804	0.00849344
148.449	0.00901514
151.081	0.00873524
154.032	0.00781414
156.629	0.00545006
159.232	0.00340662
161.845	0.00196439
164.648	0.00204525
167.441	0.00160507
