379.144	1.26923
411.23	1.26282
467.38	1.39744
478.075	1.35897
544.92	1.46795
568.984	1.51923
619.786	1.57051
657.219	1.62179
681.283	1.64103
710.695	1.6859
753.476	1.76282
804.278	1.76282
844.385	1.82692
932.62	1.87821
1034.22	1.89103
1141.18	1.90385
1226.74	1.91667
